2378.3,978.05
2394.4,976.26
781.83,1053
1757.9,1098.1
2121.2,910.24
2363.8,993.97
2390.5,1006.8
2371.8,983
1663.4,420.44
2369.8,454.96
1253.2,372.95
1222.9,427.12
1233.1,420.92
223.67,562.33
1229.6,434.91
2351.3,954.6
1227.2,407.15
2379.2,1001.6
2126.2,488.74
2339.3,964.89
2135.3,470.71
1240.1,419.42
2363.5,427.63
1936,542
2073.5,554.5
2375.9,995.24
2131.7,477.52
181.91,636
2367.5,975.62
2381,967.93
2386.2,999.45
224.89,583.33
144.5,621
1635.2,442.78
1326.3,1090.1
2377.8,999.46
256.79,562.65
210,623.91
2123.5,481.31
1270.8,406.29
2386.5,991.93
1738.7,1073.3
2398.1,467.38
1209.9,425.29
2122.6,902.52
2397.8,942
1308,1044
339,1177.7
2407.8,449.78
326.5,1186.4
785.06,469.94
785.33,502.92
1748.8,1067.5
236.12,584.03
2373.5,982.75
2088,1004.7
1250.1,374.62
2369.5,1018.8
781.83,1053
2375.8,463.44
1203.9,492
2388.2,1048.5
1761.4,1097.4
1244.1,413.61
1173,406.67
257.18,557.27
2126.3,447.54
1235.1,391.43
2126.6,488.05
231,583.79
1266.6,404.21
222.69,610.46
2366,946.57
1228.1,457.58
1653.4,417.13
2376.3,983.58
342.92,1190.2
1653.4,417.13
2373.7,986.32
2374.4,1002.5
1184.8,500.5
2387,517.89
1263.2,416.37
2364.3,970.05
1253.6,400.07
1754.7,1117.1
2405.4,545.43
2383.2,1023.4
2392.5,915.5
2364.2,969.29
1603.2,440.11
1270.9,399.82
1312,1104.9
2366.2,976.19
1150,562
1605,565
1776.3,1097.8
1727,1097.2
168.67,619.44
1242.6,412.12
2370.2,454.37
2373.1,1047
2157.7,952.33
2366.2,976.19
241.62,602.38
2002,367
9,728
1270.7,466.8
1258.6,368.6
173.38,595.62
2368.4,966.53
2372.4,462.71
462,730
981,200
793,960
444,1047
1195,216
1651,346
1957,826
1283,824
2002,367
2289,719
2303,845
2188,966
1102,656
1581,901
2461,1001
2476,823
2449,1211
362,494
1208,132
1494,1061
1450,41
1365,18
2135,755
9,728
1813,470
2184,531
1181,566
2306,918
2499,1139
2422,1098
2320,186
2145,742
2338,969
2261,791
1447,644
1794,1088
2463,1041
1417,89
2296,770
2470,1163
2394,936
2246,875
2039,1016
2073,1030
1456,245
442,1353
2167,596
852,1299
1585,204
66,564
1036,276
1062,736
1026,472
1179,393
1216,92
2269,1066
460,694
1941,833
513,335
1263,364
2108,1034
2428,699
2297,774
2264,349
1655,425
2472,887
1863,936
2455,1162
1001,638
2398,1065
481,448
2399,918
2037,1032
2277,796
1447,279
2393,1172
2346,577
2369,825
2083,883
787,649
19,682
1801,632
788,315
2152,419
1572,660
1847,625
2313,1087
2358,1000
2441,460
2285,384
1199,442
2406,1090
1458,632
428,1229
520,662
2446,992
585,313
1150,562
2352,310
2460,731
272,984
2332,859
125,532
1361,1288
72,557
1300,604
2366,1131
2469,778
2485,1259
2296,875
1936,542
2156,923
1290,485
1177,105
1368,1244
2303,859
1175,592
363,526
2008,932
222,680
2369,1141
964,1165
2446,1033
2461,949
1398,694
700,1109
358,871
2167,453
1358,298
1967,1077
1333,1264
216,706
839,1268
2429,1023
875,559
1816,859
2260,259
2149,332
2355,1140
210,542
1134,457
2432,757
2104,306
1420,233
1137,1166
2288,891
2449,791
2498,975
2338,758
2334,829
2480,559
218,564
2395,1149
1221,1025
1295,450
2416,196
1478,793
1352,564
2362,793
2344,967
2488,1019
1097,84
220,739
1462,819
2425,122
1327,351
2411,998
170,1291
2183,949
1559,1196
924,422
1032,607
2202,708
2264,1050
1659,316
2260,870
1358,748
1065,738
1142,708
2379,573
2062,728
2476,977
1316,513
211,544
1019,1204
454,682
2407,821
2439,1072
451,493
2440,1174
2064,253
2446,1189
2493,711
1269,429
2410,520
303,634
270,432
1155,675
290,429
1798,1035
1872,282
1254,562
1661,1244
1216,113
408,372
2054,814
2472,953
1366,316
2093,772
445,853
1194,463
830,933
2198,409
2453,341
2307,789
2371,170
2108,441
2277,845
2297,995
909,542
35,519
2183,690
1423,34
1950,303
787,1190
2427,1152
2452,788
1965,1087
74,628
291,394
1515,1104
1141,103
2398,697
45,913
2344,905
1285,85
1521,162
757,1222
2407,836
2480,1230
2425,1178
2457,1109
2311,843
2398,891
2261,758
1177,496
877,871
1116,1476
2141,489
2048,829
2388,347
2270,791
2040,443
2361,1134
1142,346
858,1046
1430,1308
1422,733
1057,638
2068,431
1346,213
2315,859
17,618
2145,969
105,601
1052,624
667,297
2491,1143
2337,893
2427,577
2452,913
2321,803
1087,293
2200,932
1277,255
2168,666
2441,1241
1159,83
1228,466
314,670
2429,1069
1354,1055
1340,1207
2034,699
510,1152
2397,1016
2410,1001
402,462
137,732
1345,422
2252,944
2286,1016
1871,231
1568,1333
2324,855
74,703
2364,1124
2313,256
2323,816
1532,507
1193,165
264,695
1315,203
2283,758
2457,996
331,600
2327,984
1904,1162
443,487
1235,27
1307,661
1920,1151
2181,845
2450,10
131,628
2303,696
233,471
2054,290
2263,953
331,447
2074,279
2010,643
1295,711
1457,1210
356,461
2185,500
2458,906
1233,652
2257,716
987,1106
2077,255
1154,677
2405,868
1447,71
1286,1451
2243,455
2493,372
1283,185
1023,615
2102,964
1345,70
1447,352
898,1494
2308,219
1466,595
351,1340
1296,444
989,259
2265,267
1454,514
2358,622
2250,664
2155,895
2446,759
2393,1035
1347,278
2308,845
164,655
664,507
1322,562
1566,457
2194,803
1889,390
2142,456
896,678
928,721
1003,715
1359,876
2458,571
2259,1011
2422,789
2275,854
1229,334
1250,68
446,525
2083,386
1106,920
2458,1023
1201,642
2438,1092
1644,1277
1561,951
2475,936
2481,881
2378,1062
89,1388
685,1092
1969,995
2373,225
924,582
2348,1130
2463,806
2320,930
1437,158
748,876
2273,769
252,715
323,696
1137,437
1468,427
2348,1135
1239,505
2077,407
1403,111
773,1497
2089,862
1411,687
2369,884
2420,785
22,1320
1912,564
2467,1048
477,637
2353,977
1526,98
2359,803
2064,1032
2474,969
2138,793
2348,1028
2028,1052
2183,713
2217,395
2098,909
64,1012
1706,756
2425,1195
2305,1013
294,685
2061,482
1381,184
1103,531
2330,419
2487,1179
1089,668
1093,585
2279,914
580,642
2102,365
2383,927
2236,839
1040,531
1351,402
2292,961
2424,508
1925,984
1419,414
1040,480
474,339
2131,524
1161,562
2230,397
2455,1166
446,535
114,544
1510,155
1810,1100
2495,1085
1370,638
1214,995
1658,1183
218,572
2488,833
2452,1131
2388,810
2286,979
374,632
311,414
2201,371
2268,759
1555,705
1389,266
2484,1224
2298,798
2284,766
2298,391
1771,1072
178,703
2367,1070
115,529
1389,1168
1498,296
2065,912
2121,409
2379,766
2293,1090
2281,1060
624,585
1402,746
1111,950
1713,580
2458,770
690,341
1437,460
1421,114
1269,551
2382,1033
2355,903
1232,706
2443,697
1439,559
2361,934
1386,587
2147,794
249,621
2095,873
1298,524
1173,283
2352,892
439,465
2341,959
2249,856
2449,868
1759,1166
2267,754
2230,455
1300,1099
2354,871
2065,1048
1917,779
1620,1190
1216,661
68,492
1193,252
2500,1217
1135,528
2290,831
2302,848
1189,193
1011,196
2479,848
1,729
1237,79
1313,407
487,326
363,659
2499,839
1327,1387
2334,1121
162,495
2223,612
2139,643
1436,962
1178,163
2228,959
385,1490
1066,471
2480,974
1189,295
1872,1147
362,664
1145,627
283,1152
1060,406
421,1480
2486,857
295,575
477,883
2358,934
2254,976
1165,337
2329,111
1243,323
2322,1074
1081,636
114,747
2280,871
34,597
1667,722
1296,518
1945,462
2451,1180
2109,874
1625,422
2314,1034
2333,1070
1496,452
2167,880
1390,105
2466,753
2364,662
2406,929
358,455
1794,972
1278,313
2386,867
1727,672
1158,585
1320,658
1179,385
754,627
1529,586
1203,364
2424,1053
1122,711
2141,875
2428,1172
1390,563
2389,120
2086,890
2274,500
679,758
2170,977
2213,355
2147,898
1794,781
2403,204
1839,540
976,458
2024,910
2302,758
1071,852
1178,520
1750,439
1505,129
16,662
2490,569
1048,487
198,521
889,583
2460,764
291,1328
2249,978
2063,1025
1975,1075
1010,632
2386,892
1187,66
1466,951
1365,426
2364,886
1243,107
218,637
